,comment,machine_id,start_time,end_time,duration,name,downtime_code_id,Name_2,year,Station
2099804,No Comment and No Reason Code,285.0,2021-08-12 21:42:16.050,2021-08-12 21:49:32.003,435.507,WLM01 ST130,,,2021,
2099915,"105 r#1 faulted after dropping part on blue wrist station, robotech had to manually move the robot and plc tech toggle memory bit.",285.0,2021-08-12 21:49:32.003,2021-08-12 22:07:20.053,1068.525,WLM01 ST130,1906.0,wl op105 robot 1 prox,2021,105.0
2099994,No Comment and No Reason Code,285.0,2021-08-12 22:07:20.053,2021-08-12 23:50:00.000,6159.453,WLM01 ST130,,,2021,
2100254,grob 20a faulted due to axis prewarning motor temp too high.,286.0,2021-08-12 22:49:32.010,2021-08-12 22:56:12.013,400.019,WLM02 ST130,2245.0,wl grob op20a,2021,
2100265,No Comment and No Reason Code,286.0,2021-08-12 22:56:12.013,2021-08-12 23:50:00.000,3227.882,WLM02 ST130,,,2021,
2100762,lunch: overage,286.0,2021-08-13 00:20:00.000,2021-08-13 00:22:50.070,170.705,WLM02 ST130,218.0,lunch: overage,2021,
2100764,lunch: overage,285.0,2021-08-13 00:20:00.000,2021-08-13 00:21:25.070,85.703,WLM01 ST130,218.0,lunch: overage,2021,
2100770,No Comment and No Reason Code,285.0,2021-08-13 00:21:25.070,2021-08-13 00:25:06.070,221.003,WLM01 ST130,,,2021,
2100774,No Comment and No Reason Code,286.0,2021-08-13 00:22:50.070,2021-08-13 00:39:50.023,1019.52,WLM02 ST130,,,2021,
2100826,wl op40 robot 2 wire tangle,285.0,2021-08-13 00:25:06.070,2021-08-13 00:37:06.073,720.018,WLM01 ST130,1723.0,wl op40 robot 2 wire tangle,2021,40.0
2100928,No Comment and No Reason Code,285.0,2021-08-13 00:37:06.073,2021-08-13 02:02:06.083,5100.093,WLM01 ST130,,,2021,
2100962,arc fault due to noodling.,286.0,2021-08-13 00:39:50.023,2021-08-13 00:43:39.073,229.508,WLM02 ST130,1772.0,wl op50 robot 2,2021,
2100964,No Comment and No Reason Code,286.0,2021-08-13 00:43:39.073,2021-08-13 02:45:00.000,7280.267,WLM02 ST130,,,2021,
2101363,arc fault due to noodling.,285.0,2021-08-13 02:02:06.083,2021-08-13 02:06:55.033,288.509,WLM01 ST130,1682.0,wl op20 robot 2,2021,
2101370,No Comment and No Reason Code,285.0,2021-08-13 02:06:55.033,2021-08-13 02:08:52.033,117.0,WLM01 ST130,,,2021,
2101392,par present sensor on.,285.0,2021-08-13 02:08:52.033,2021-08-13 02:18:42.033,590.015,WLM01 ST130,1709.0,wl op40 work fixture prox,2021,
2101424,No Comment and No Reason Code,285.0,2021-08-13 02:18:42.033,2021-08-13 02:45:00.000,1577.659,WLM01 ST130,,,2021,
2102843,cameras cleaned,287.0,2021-08-13 11:00:00.000,2021-08-13 11:11:38.093,698.949,WLM03 ST130,1921.0,wl op120 blue wrist cameras,2021,
2102844,cameras cleaned plus had all of zone 3 and 5 empty at the start,286.0,2021-08-13 11:00:00.000,2021-08-13 11:19:32.047,1172.459,WLM02 ST130,1585.0,zone 5,2021,3.0
2102845,cameras cleaned,285.0,2021-08-13 11:00:00.000,2021-08-13 11:04:29.043,269.439,WLM01 ST130,1921.0,wl op120 blue wrist cameras,2021,
2102887,No Comment and No Reason Code,285.0,2021-08-13 11:04:29.043,2021-08-13 11:08:12.043,223.003,WLM01 ST130,,,2021,
2102972,weld id327 modified at op 10-r2,285.0,2021-08-13 11:08:12.043,2021-08-13 11:12:14.093,242.507,WLM01 ST130,189.0,weld adjustment,2021,10.0
2102979,No Comment and No Reason Code,287.0,2021-08-13 11:11:38.093,2021-08-13 11:26:32.047,893.517,WLM03 ST130,,,2021,
2102985,No Comment and No Reason Code,285.0,2021-08-13 11:12:14.093,2021-08-13 11:41:23.100,1749.035,WLM01 ST130,,,2021,
2103074,No Comment and No Reason Code,286.0,2021-08-13 11:19:32.047,2021-08-13 11:21:29.047,117.0,WLM02 ST130,,,2021,
2103119, wl op30 robot 1 burn back,286.0,2021-08-13 11:21:29.047,2021-08-13 11:25:21.097,232.507,WLM02 ST130,1609.0, wl op30 robot 1 burn back,2021,30.0
2103126,No Comment and No Reason Code,286.0,2021-08-13 11:25:21.097,2021-08-13 11:45:14.050,1192.523,WLM02 ST130,,,2021,
2103167,grob op20a-tool maker and engineering made offset adjustments as getting tight lca width gauge,287.0,2021-08-13 11:26:32.047,2021-08-13 11:56:13.050,1781.039,WLM03 ST130,115.0,tooling adjustments,2021,20.0
2103293,weld id#109 modified at op 10r2,285.0,2021-08-13 11:41:23.100,2021-08-13 11:45:41.100,258.009,WLM01 ST130,189.0,weld adjustment,2021,10.0
2103304,No Comment and No Reason Code,285.0,2021-08-13 11:45:41.100,2021-08-13 11:47:38.100,117.0,WLM01 ST130,,,2021,
2103330,op 30-r4 stuck in station while op 40 robots running tip change program-lost part tracking ,286.0,2021-08-13 11:45:14.050,2021-08-13 12:29:11.053,2637.059,WLM02 ST130,1590.0,wl op.40,2021,30.0
2103350,wl op10 robot 2 burn back,285.0,2021-08-13 11:47:38.100,2021-08-13 11:51:09.050,210.507,WLM01 ST130,1658.0,wl op10 robot 2 burn back,2021,10.0
2103355,No Comment and No Reason Code,285.0,2021-08-13 11:51:09.050,2021-08-13 12:31:42.053,2433.049,WLM01 ST130,,,2021,
2103396,No Comment and No Reason Code,287.0,2021-08-13 11:56:13.050,2021-08-13 12:27:19.053,1866.038,WLM03 ST130,,,2021,
2103733,No Comment and No Reason Code,286.0,2021-08-13 12:29:11.053,2021-08-13 12:31:08.053,117.0,WLM02 ST130,,,2021,
2103750,wl op70 robot 1 burn back,287.0,2021-08-13 12:27:19.053,2021-08-13 12:30:52.007,212.508,WLM03 ST130,1847.0,wl op70 robot 1 burn back,2021,70.0
2103752,No Comment and No Reason Code,287.0,2021-08-13 12:30:52.007,2021-08-13 13:25:00.000,3247.949,WLM03 ST130,,,2021,
2103806,collision while running weld cycle,286.0,2021-08-13 12:31:08.053,2021-08-13 12:37:20.007,371.511,WLM02 ST130,1852.0,wl op70 robot 2,2021,
2103816,tool maker made adjustments at op20 for v02 slide not making close issue,285.0,2021-08-13 12:31:42.053,2021-08-13 12:36:47.007,304.509,WLM01 ST130,115.0,tooling adjustments,2021,20.0
2103832,No Comment and No Reason Code,285.0,2021-08-13 12:36:47.007,2021-08-13 12:38:44.007,117.0,WLM01 ST130,,,2021,
2103836,No Comment and No Reason Code,286.0,2021-08-13 12:37:20.007,2021-08-13 13:25:00.000,2859.941,WLM02 ST130,,,2021,
2103877,noodling,285.0,2021-08-13 12:38:44.007,2021-08-13 12:44:28.007,344.01,WLM01 ST130,1855.0,wl op70 robot 2 burn back,2021,
2103894,No Comment and No Reason Code,285.0,2021-08-13 12:44:28.007,2021-08-13 13:10:18.007,1550.015,WLM01 ST130,,,2021,
2104102,b/b-2x after fixing the tangle,285.0,2021-08-13 13:10:18.007,2021-08-13 13:25:00.000,881.917,WLM01 ST130,1784.0,wl op50 robot 3 wire tangle,2021,2.0
2104286,break,285.0,2021-08-13 13:25:00.000,2021-08-13 13:40:00.000,900.0,WLM01 ST130,74.0,break,2021,
2104287,break,286.0,2021-08-13 13:25:00.000,2021-08-13 13:40:00.000,900.0,WLM02 ST130,74.0,break,2021,
2104288,break,287.0,2021-08-13 13:25:00.000,2021-08-13 13:26:40.013,100.138,WLM03 ST130,74.0,break,2021,
2104317,No Comment and No Reason Code,287.0,2021-08-13 13:26:40.013,2021-08-13 13:28:37.013,117.0,WLM03 ST130,,,2021,
2104354,break,287.0,2021-08-13 13:28:37.013,2021-08-13 13:40:00.000,682.862,WLM03 ST130,74.0,break,2021,
2104504,break: overage,287.0,2021-08-13 13:40:00.000,2021-08-13 13:43:32.067,212.659,WLM03 ST130,219.0,break: overage,2021,
2104506,break: overage,286.0,2021-08-13 13:40:00.000,2021-08-13 13:41:58.067,118.657,WLM02 ST130,219.0,break: overage,2021,
2104509,break: overage,285.0,2021-08-13 13:40:00.000,2021-08-13 13:46:27.067,387.663,WLM01 ST130,219.0,break: overage,2021,
2104522,No Comment and No Reason Code,286.0,2021-08-13 13:41:58.067,2021-08-13 15:50:00.000,7681.343,WLM02 ST130,,,2021,
2104540,No Comment and No Reason Code,287.0,2021-08-13 13:43:32.067,2021-08-13 15:50:00.000,7587.341,WLM03 ST130,,,2021,
2104605,No Comment and No Reason Code,285.0,2021-08-13 13:46:27.067,2021-08-13 14:50:14.023,3826.582,WLM01 ST130,,,2021,
2105072,wl op20 robot 2 wire tangle,285.0,2021-08-13 14:50:14.023,2021-08-13 14:56:03.027,349.01,WLM01 ST130,1686.0,wl op20 robot 2 wire tangle,2021,20.0
2105094,No Comment and No Reason Code,285.0,2021-08-13 14:56:03.027,2021-08-13 15:13:47.077,1064.52,WLM01 ST130,,,2021,
2105245,weld id#59 modified at op 10r2,285.0,2021-08-13 15:13:47.077,2021-08-13 15:17:41.077,234.007,WLM01 ST130,189.0,weld adjustment,2021,10.0
2105249,No Comment and No Reason Code,285.0,2021-08-13 15:17:41.077,2021-08-13 15:50:00.000,1938.218,WLM01 ST130,,,2021,
2105867,lunch: overage,287.0,2021-08-13 16:20:00.000,2021-08-13 16:24:39.087,279.868,WLM03 ST130,218.0,lunch: overage,2021,
2105870,lunch: overage,286.0,2021-08-13 16:20:00.000,2021-08-13 16:22:54.087,174.865,WLM02 ST130,218.0,lunch: overage,2021,
2105874,lunch: overage,285.0,2021-08-13 16:20:00.000,2021-08-13 16:22:01.087,121.864,WLM01 ST130,218.0,lunch: overage,2021,
2105890,No Comment and No Reason Code,285.0,2021-08-13 16:22:01.087,2021-08-13 18:20:55.100,7134.134,WLM01 ST130,,,2021,
2105896,No Comment and No Reason Code,286.0,2021-08-13 16:22:54.087,2021-08-13 16:29:46.087,412.007,WLM02 ST130,,,2021,
2105922,No Comment and No Reason Code,287.0,2021-08-13 16:24:39.087,2021-08-13 16:52:27.090,1668.033,WLM03 ST130,,,2021,
2106046,racking sensor issue,286.0,2021-08-13 16:29:46.087,2021-08-13 16:38:13.040,506.513,WLM02 ST130,1950.0,wl op140 rack station a,2021,
2106091,No Comment and No Reason Code,286.0,2021-08-13 16:38:13.040,2021-08-13 17:17:11.093,2338.532,WLM02 ST130,,,2021,
2106216,wl op20 robot 1 wire tangle,287.0,2021-08-13 16:52:27.090,2021-08-13 16:57:04.040,276.509,WLM03 ST130,1678.0,wl op20 robot 1 wire tangle,2021,20.0
2106225,No Comment and No Reason Code,287.0,2021-08-13 16:57:04.040,2021-08-13 17:05:57.040,532.993,WLM03 ST130,,,2021,
2106338,wash line conveyor chain broken,287.0,2021-08-13 17:05:57.040,2021-08-13 18:44:35.053,5918.129,WLM03 ST130,1917.0,wl op110 proceco wash,2021,
2106425,chip conveyor of fault,286.0,2021-08-13 17:17:11.093,2021-08-13 17:20:45.043,213.507,WLM02 ST130,2245.0,wl grob op20a,2021,
2106427,No Comment and No Reason Code,286.0,2021-08-13 17:20:45.043,2021-08-13 17:55:09.097,2064.541,WLM02 ST130,,,2021,
2106660,wl op60 robot 1 burn back,286.0,2021-08-13 17:55:09.097,2021-08-13 17:59:31.047,261.508,WLM02 ST130,1801.0,wl op60 robot 1 burn back,2021,60.0
2106672,No Comment and No Reason Code,286.0,2021-08-13 17:59:31.047,2021-08-13 18:35:25.053,2154.044,WLM02 ST130,,,2021,
2106865,wl op40 robot 1 wire tangle,285.0,2021-08-13 18:20:55.100,2021-08-13 18:24:53.000,237.008,WLM01 ST130,1715.0,wl op40 robot 1 wire tangle,2021,40.0
2106873,No Comment and No Reason Code,285.0,2021-08-13 18:24:53.000,2021-08-13 18:45:00.000,1206.994,WLM01 ST130,,,2021,
2107050,No Comment and No Reason Code,286.0,2021-08-13 18:42:46.053,2021-08-13 18:45:00.000,133.47,WLM02 ST130,,,2021,
2107074,No Comment and No Reason Code,287.0,2021-08-13 18:44:35.053,2021-08-13 18:45:00.000,24.468,WLM03 ST130,,,2021,
2107196,No Comment and No Reason Code,286.0,2021-08-13 18:45:16.003,2021-08-13 18:49:00.000,223.968,WLM02 ST130,,,2021,
2107217,No Comment and No Reason Code,285.0,2021-08-13 18:45:48.003,2021-08-13 18:49:00.000,191.966,WLM01 ST130,,,2021,
2107244,No Comment and No Reason Code,287.0,2021-08-13 18:46:43.053,2021-08-13 18:49:00.000,136.466,WLM03 ST130,,,2021,
2107470,No Comment and No Reason Code,285.0,2021-08-13 18:49:00.000,2021-08-13 18:50:00.000,60.0,WLM01 ST130,,,2021,
2107472,No Comment and No Reason Code,286.0,2021-08-13 18:49:00.000,2021-08-13 18:50:00.000,60.0,WLM02 ST130,,,2021,
2107474,No Comment and No Reason Code,287.0,2021-08-13 18:49:00.000,2021-08-13 18:50:00.000,60.0,WLM03 ST130,,,2021,
2107771, shift start: overage ,286.0,2021-08-13 19:00:00.000,2021-08-13 19:00:14.003,14.036,WLM02 ST130,216.0, shift start: overage ,2021,
2107775, shift start: overage ,285.0,2021-08-13 19:00:00.000,2021-08-13 19:01:22.003,82.038,WLM01 ST130,216.0, shift start: overage ,2021,
2107781,No Comment and No Reason Code,286.0,2021-08-13 19:00:14.003,2021-08-13 19:39:20.010,2346.048,WLM02 ST130,,,2021,
2107789,No Comment and No Reason Code,285.0,2021-08-13 19:01:22.003,2021-08-13 19:35:09.057,2027.541,WLM01 ST130,,,2021,
2108088,"pallet struck inside wash line, plc tech help to move pallet manually and reset.",285.0,2021-08-13 19:35:09.057,2021-08-13 19:47:58.060,769.019,WLM01 ST130,1917.0,wl op110 proceco wash,2021,
2108134,50 r#1 faulted due to low coolant level fault.,286.0,2021-08-13 19:39:20.010,2021-08-13 19:44:52.010,332.01,WLM02 ST130,1764.0,wl op50 robot 1,2021,50.0
2108158,No Comment and No Reason Code,286.0,2021-08-13 19:44:52.010,2021-08-13 20:02:27.010,1055.02,WLM02 ST130,,,2021,
2108222,No Comment and No Reason Code,285.0,2021-08-13 19:47:58.060,2021-08-13 20:11:48.013,1429.528,WLM01 ST130,,,2021,
2108319,robotech touchup weld id#82,286.0,2021-08-13 20:02:27.010,2021-08-13 20:06:23.063,236.508,WLM02 ST130,1799.0,wl op60 robot 1 weld touch-up,2021,
2108322,No Comment and No Reason Code,286.0,2021-08-13 20:06:23.063,2021-08-13 20:08:20.063,117.0,WLM02 ST130,,,2021,
2108357,heat breaks,286.0,2021-08-13 20:08:20.063,2021-08-13 20:20:16.063,716.018,WLM02 ST130,397.0,heat breaks,2021,
2108386,heat breaks,285.0,2021-08-13 20:11:48.013,2021-08-13 20:21:24.063,576.515,WLM01 ST130,397.0,heat breaks,2021,
2108427,No Comment and No Reason Code,286.0,2021-08-13 20:20:16.063,2021-08-13 20:22:13.063,117.0,WLM02 ST130,,,2021,
2108441,No Comment and No Reason Code,285.0,2021-08-13 20:21:24.063,2021-08-13 21:12:35.070,3071.049,WLM01 ST130,,,2021,
2108488,wirespool empty replaced new wire spool.,286.0,2021-08-13 20:22:13.063,2021-08-13 20:32:06.067,593.015,WLM02 ST130,1798.0,wl op60 robot 1,2021,
2108521,No Comment and No Reason Code,286.0,2021-08-13 20:32:06.067,2021-08-13 21:25:00.000,3173.345,WLM02 ST130,,,2021,
2108754,wl op40 robot 1 wire tangle,285.0,2021-08-13 21:12:35.070,2021-08-13 21:25:00.000,744.31,WLM01 ST130,1715.0,wl op40 robot 1 wire tangle,2021,40.0
2108903,break,285.0,2021-08-13 21:25:00.000,2021-08-13 21:39:38.023,878.227,WLM01 ST130,74.0,break,2021,
2108904,break,286.0,2021-08-13 21:25:00.000,2021-08-13 21:25:17.070,17.708,WLM02 ST130,74.0,break,2021,
2108907,No Comment and No Reason Code,286.0,2021-08-13 21:25:17.070,2021-08-13 21:27:14.070,117.0,WLM02 ST130,,,2021,
2108960,break,286.0,2021-08-13 21:27:14.070,2021-08-13 21:40:00.000,765.292,WLM02 ST130,74.0,break,2021,
2109020,No Comment and No Reason Code,285.0,2021-08-13 21:39:38.023,2021-08-13 21:40:00.000,21.773,WLM01 ST130,,,2021,
2109070,break: overage,286.0,2021-08-13 21:40:00.000,2021-08-13 21:42:15.073,135.731,WLM02 ST130,219.0,break: overage,2021,
2109089,No Comment and No Reason Code,285.0,2021-08-13 21:40:00.000,2021-08-13 22:45:31.030,3931.31,WLM01 ST130,,,2021,
2109097,No Comment and No Reason Code,286.0,2021-08-13 21:42:15.073,2021-08-13 21:48:30.023,374.505,WLM02 ST130,,,2021,
2109194,"load side pallet is not in position, plc tech help to manually move pallet.",286.0,2021-08-13 21:48:30.023,2021-08-13 22:06:16.027,1066.026,WLM02 ST130,1892.0,wl op95 exit conveyor,2021,
2109259,No Comment and No Reason Code,286.0,2021-08-13 22:06:16.027,2021-08-13 22:12:38.027,382.005,WLM02 ST130,,,2021,
2109345,robotech touchup weld id#76,286.0,2021-08-13 22:12:38.027,2021-08-13 22:17:56.077,318.51,WLM02 ST130,1765.0,wl op50 robot 1 weld touch-up,2021,
2109368,No Comment and No Reason Code,286.0,2021-08-13 22:17:56.077,2021-08-13 22:31:33.030,816.515,WLM02 ST130,,,2021,
2109469,faulted again due to pallet position sensor not getting on.,286.0,2021-08-13 22:31:33.030,2021-08-13 22:34:40.030,187.007,WLM02 ST130,1892.0,wl op95 exit conveyor,2021,
2109470,No Comment and No Reason Code,286.0,2021-08-13 22:34:40.030,2021-08-13 22:59:04.083,1464.529,WLM02 ST130,,,2021,
2109536,wl grob gantry grippers,285.0,2021-08-13 22:45:31.030,2021-08-13 22:55:51.033,620.016,WLM01 ST130,2282.0,wl grob gantry grippers,2021,
2109577,No Comment and No Reason Code,285.0,2021-08-13 22:55:51.033,2021-08-13 23:12:15.033,984.019,WLM01 ST130,,,2021,
2109589,wl op95 exit conveyor,286.0,2021-08-13 22:59:04.083,2021-08-13 23:03:17.083,253.008,WLM02 ST130,1892.0,wl op95 exit conveyor,2021,95.0
2109593,No Comment and No Reason Code,286.0,2021-08-13 23:03:17.083,2021-08-13 23:50:00.000,2802.164,WLM02 ST130,,,2021,
2109648,wl op40 robot 2 wire tangle,285.0,2021-08-13 23:12:15.033,2021-08-13 23:17:55.087,340.51,WLM01 ST130,1723.0,wl op40 robot 2 wire tangle,2021,40.0
2109652,No Comment and No Reason Code,285.0,2021-08-13 23:17:55.087,2021-08-13 23:44:19.050,1583.64,WLM01 ST130,,,2021,
2109807,wl op50 robot 3 wire tangle,285.0,2021-08-13 23:44:19.050,2021-08-13 23:47:45.050,206.007,WLM01 ST130,1784.0,wl op50 robot 3 wire tangle,2021,50.0
2109809,No Comment and No Reason Code,285.0,2021-08-13 23:47:45.050,2021-08-13 23:50:00.000,134.498,WLM01 ST130,,,2021,
2110078,lunch: overage,286.0,2021-08-14 00:20:00.000,2021-08-14 00:24:32.053,272.549,WLM02 ST130,218.0,lunch: overage,2021,
2110079,lunch: overage,285.0,2021-08-14 00:20:00.000,2021-08-14 00:23:50.053,230.548,WLM01 ST130,218.0,lunch: overage,2021,
2110087,No Comment and No Reason Code,285.0,2021-08-14 00:23:50.053,2021-08-14 00:34:23.057,633.011,WLM01 ST130,,,2021,
2110090,No Comment and No Reason Code,286.0,2021-08-14 00:24:32.053,2021-08-14 01:07:55.060,2603.038,WLM02 ST130,,,2021,
2110210,No Comment and No Reason Code,287.0,2021-08-14 00:37:06.057,2021-08-14 00:51:55.057,889.016,WLM03 ST130,,,2021,
2110212,"proceco wash station stopping very often, mechanic went inside to tighten socket.",285.0,2021-08-14 00:34:23.057,2021-08-14 01:07:38.060,1995.03,WLM01 ST130,1917.0,wl op110 proceco wash,2021,
2110384,No Comment and No Reason Code,285.0,2021-08-14 01:07:38.060,2021-08-14 02:45:00.000,5841.411,WLM01 ST130,,,2021,
2110401,faulted again due to pallet position sensor not getting on.,286.0,2021-08-14 01:07:55.060,2021-08-14 01:12:03.060,248.007,WLM02 ST130,1892.0,wl op95 exit conveyor,2021,
2110408,No Comment and No Reason Code,286.0,2021-08-14 01:12:03.060,2021-08-14 01:24:37.010,753.514,WLM02 ST130,,,2021,
2110498,wl op20 robot 2 wire tangle,286.0,2021-08-14 01:24:37.010,2021-08-14 01:35:13.063,636.516,WLM02 ST130,1686.0,wl op20 robot 2 wire tangle,2021,20.0
2110551,No Comment and No Reason Code,286.0,2021-08-14 01:35:13.063,2021-08-14 02:45:00.000,4186.376,WLM02 ST130,,,2021,
2110952,No Comment and No Reason Code,286.0,2021-08-14 02:45:09.070,2021-08-14 02:49:00.000,230.287,WLM02 ST130,,,2021,
2110970,No Comment and No Reason Code,285.0,2021-08-14 02:49:01.023,2021-08-14 02:50:00.000,58.782,WLM01 ST130,,,2021,
2111133,No Comment and No Reason Code,286.0,2021-08-14 02:49:00.000,2021-08-14 02:50:00.000,60.0,WLM02 ST130,,,2021,
2114106,No Comment and No Reason Code,286.0,2021-08-16 11:03:37.003,2021-08-16 11:10:10.007,393.006,WLM02 ST130,,,2021,
2114123,No Comment and No Reason Code,285.0,2021-08-16 11:04:59.053,2021-08-16 12:05:20.013,3620.575,WLM01 ST130,,,2021,
2114138,No Comment and No Reason Code,287.0,2021-08-16 11:06:25.057,2021-08-16 11:18:39.007,733.513,WLM03 ST130,,,2021,
2114217,cameras cleaned,286.0,2021-08-16 11:00:00.000,2021-08-16 11:03:37.003,217.04700000000003,WLM02 ST130,1921.0,wl op120 blue wrist cameras,2021,
2114221,air dropped on the first part,286.0,2021-08-16 11:10:10.007,2021-08-16 11:16:56.057,406.511,WLM02 ST130,1873.0,wl op80 trunnion,2021,
2114223,cameras cleaned,287.0,2021-08-16 11:00:00.000,2021-08-16 11:06:25.057,385.54999999999995,WLM03 ST130,1921.0,wl op120 blue wrist cameras,2021,
2114227,cameras cleaned,285.0,2021-08-16 11:00:00.000,2021-08-16 11:04:59.053,299.548,WLM01 ST130,1921.0,wl op120 blue wrist cameras,2021,
2114256,No Comment and No Reason Code,286.0,2021-08-16 11:16:56.057,2021-08-16 11:32:25.007,928.516,WLM02 ST130,,,2021,
2114309,programming issues since the start of the shift,287.0,2021-08-16 11:18:39.007,2021-08-16 11:55:42.060,2223.549,WLM03 ST130,2218.0,wl grob op10a ,2021,
2114381,max shortcut time exceeded fault,286.0,2021-08-16 11:32:25.007,2021-08-16 11:38:07.010,342.011,WLM02 ST130,1844.0,wl op70 robot 1,2021,
2114395,No Comment and No Reason Code,286.0,2021-08-16 11:38:07.010,2021-08-16 11:44:41.010,394.005,WLM02 ST130,,,2021,
2114505,com xtream stopped working,286.0,2021-08-16 11:44:41.010,2021-08-16 11:48:24.060,223.509,WLM02 ST130,1921.0,wl op120 blue wrist cameras,2021,
2114509,No Comment and No Reason Code,286.0,2021-08-16 11:48:24.060,2021-08-16 13:25:00.000,5795.395,WLM02 ST130,,,2021,
2114550,No Comment and No Reason Code,287.0,2021-08-16 11:55:42.060,2021-08-16 11:59:48.060,246.003,WLM03 ST130,,,2021,
2114602,hydraulic leak,287.0,2021-08-16 11:59:48.060,2021-08-16 12:24:57.063,1509.034,WLM03 ST130,2233.0,wl grob op10b,2021,
2114653,noodling,285.0,2021-08-16 12:05:20.013,2021-08-16 12:08:54.063,214.506,WLM01 ST130,1855.0,wl op70 robot 2 burn back,2021,
2114657,No Comment and No Reason Code,285.0,2021-08-16 12:08:54.063,2021-08-16 13:08:07.020,3552.572,WLM01 ST130,,,2021,
2114780,No Comment and No Reason Code,287.0,2021-08-16 12:24:57.063,2021-08-16 12:28:56.017,238.502,WLM03 ST130,,,2021,
2114823,exhaust flow rate not ok fault,287.0,2021-08-16 12:28:56.017,2021-08-16 12:35:02.017,366.011,WLM03 ST130,2234.0,wl grob op20b,2021,
2114840,No Comment and No Reason Code,287.0,2021-08-16 12:35:02.017,2021-08-16 13:17:08.070,2526.551,WLM03 ST130,,,2021,
2115099,wl op10 robot 2 wire tangle,285.0,2021-08-16 13:08:07.020,2021-08-16 13:15:33.070,446.513,WLM01 ST130,1659.0,wl op10 robot 2 wire tangle,2021,10.0
